,best_fitness_19521284,num of evaluation calls
0,0.00606,512
1,0.00606,1024
2,0.00606,1536
3,0.00606,2048
4,0.00606,2560
5,0.00448,3072
6,0.00448,3584
7,0.00448,4096
8,0.0021,4608
9,0.0021,5120
10,0.0021,5632
11,0.0021,6144
12,9e-05,6656
13,2e-05,7168
14,2e-05,7680
15,2e-05,8192
16,2e-05,8704
17,2e-05,9216
18,0.0,9728
19,0.0,10240
20,0.0,10752
21,0.0,11264
22,0.0,11776
23,0.0,12288
24,0.0,12800
25,0.0,13312
26,0.0,13824
27,0.0,14336
28,0.0,14848
29,0.0,15360
30,0.0,15872
31,0.0,16384
32,0.0,16896
33,0.0,17408
34,0.0,17920
35,0.0,18432
36,0.0,18944
37,0.0,19456
38,0.0,19968
39,0.0,20480
40,0.0,20992
41,0.0,21504
42,0.0,22016
43,0.0,22528
44,0.0,23040
45,0.0,23552
46,0.0,24064
47,0.0,24576
48,0.0,25088
49,0.0,25600
50,0.0,26112
51,0.0,26624
52,0.0,27136
53,0.0,27648
54,0.0,28160
55,0.0,28672
56,0.0,29184
57,0.0,29696
58,0.0,30208
59,0.0,30720
60,0.0,31232
61,0.0,31744
62,0.0,32256
