,best_fitness_19521288,num of evaluation calls
0,13.54,257
1,11.79,513
2,9.87,769
3,6.47,1025
4,0.38,1281
5,0.74,1537
6,0.06,1793
7,0.01,2049
8,0.02,2305
9,0.07,2561
10,0.03,2817
11,0.0,3073
12,0.01,3329
13,0.0,3585
14,0.0,3841
15,0.0,4097
16,0.01,4353
17,0.0,4609
18,0.0,4865
19,0.0,5121
20,0.0,5377
21,0.0,5633
22,0.0,5889
23,0.0,6145
24,0.0,6401
25,0.0,6657
26,0.0,6913
27,0.0,7169
28,0.0,7425
29,0.0,7681
30,0.0,7937
31,0.0,8193
32,0.0,8449
33,0.0,8705
34,0.0,8961
35,0.0,9217
36,0.0,9473
37,0.0,9729
38,0.0,9985
39,0.0,10241
40,0.0,10497
41,0.0,10753
42,0.0,11009
43,0.0,11265
44,0.0,11521
45,0.0,11777
46,0.0,12033
47,0.0,12289
48,0.0,12545
49,0.0,12801
50,0.0,13057
51,0.0,13313
